koi_disposition,koi_period,koi_duration,koi_depth,koi_impact,koi_model_snr,koi_ror,koi_prad,st_teff,st_logg,st_met,st_mass,st_radius,st_dens
1.0,40.0686713,5.8875,970.9,0.029,62.0,0.028574,3.1,6026.0,4.411,-0.36,0.924,0.992,1.333
1.0,114.73658,12.0355,4850.0,0.595,230.6,0.06617,12.28,5597.0,3.963,-0.18,0.969,1.699,0.2782
1.0,191.239133,16.942,1061.2,0.876,36.8,0.034854,6.47,5597.0,3.963,-0.18,0.969,1.699,0.2782
0.0,24.3282251,6.158,1120.6,4.426,26.4,3.451933,294.02,5285.0,4.592,-0.06,0.8732500000000001,0.78,2.5925
1.0,10.41572666,2.7719,825.3,0.682,69.3,0.02789,3.01,5511.0,4.426,0.2,0.947,0.987,1.386
1.0,14.97031664,5.884,290.5,0.352,28.9,0.015631,2.53,5726.0,4.123,0.21,1.066,1.483,0.46
1.0,32.2753853,8.622,223.9,0.608,17.9,0.01424,2.31,5726.0,4.123,0.21,1.066,1.483,0.46
1.0,38.3262237,3.073,392.1,0.963,15.0,0.02464,2.43,5333.0,4.562,0.21,0.9149,0.857,1.878
1.0,4.04355245,1.965,416.2,0.984,21.2,0.030112,1.75,3871.0,4.745,-0.2,0.5305,0.513,5.7985
1.0,5.52418625,2.826,491.0,0.492,20.7,0.02055,2.25,5374.0,4.484,0.16,0.9215,0.936,1.4855
1.0,8.77514782,3.176,351.9,0.504,12.7,0.017427,1.91,5374.0,4.484,0.16,0.9215,0.936,1.4855
0.0,10.12742274,1.2762,933.5,0.696,19.5,0.029978,3.8,6392.0,4.399,0.07,1.232,1.162,1.107
0.0,0.870693883,1.2137,438.5,0.832,55.6,0.021683,2.09,5985.0,4.519,-0.34,0.94,0.883,1.92
1.0,27.5071114,5.907,580.7,0.918,30.7,0.026833,2.58,5783.0,4.539,-0.08,0.977,0.88,2.021
1.0,5.1443645,2.703,310.7,0.031,20.2,0.015692,1.55,5157.0,4.583,0.16,0.874,0.802,2.0170000000000003
1.0,18.45848388,3.3703,535.3,0.832,41.5,0.024147,2.5,5372.0,4.501,-0.02,0.8619,0.865,1.7755
1.0,25.9421582,4.045,569.7,0.577,31.6,0.022458,1.95,5136.0,4.54,-0.2,0.79625,0.774,2.3645
1.0,21.06075303,5.2472,301.2,0.176,54.4,0.015768,1.78,5706.0,4.382,0.0,0.94,1.034,1.197
1.0,13.08424286,3.0401,662.0,0.701,51.2,0.025138,2.71,5511.0,4.426,0.2,0.947,0.987,1.386
1.0,2.684328541,2.69382,18136.5,0.076,2833.1,0.121923,12.73,5970.0,4.517,-0.18,0.9275,0.925,1.632
1.0,2.806243488,1.6271,599.6,0.043,22.4,0.022156,1.41,4153.0,4.684,-0.22,0.5894999999999999,0.577,4.278499999999999
0.0,2.27190723,5.383,149.0,0.719,36.8,0.011986,1.12,5788.0,4.506,-0.38,0.856,0.856,1.924
0.0,7.132351753,2.9674,744.1,1.206,91.2,0.234114,49.34,7530.0,4.08,-0.06,1.633,1.93,0.32
1.0,6.53194024,3.3351,771.9,0.83,39.6,0.028965,3.09,5426.0,4.529,0.148,0.9305,0.903,1.607
1.0,51.3011844,5.359,498.9,0.003,19.6,0.020447,2.07,6032.0,4.508,-0.18,1.014,0.929,1.783
0.0,1.097211085,1.6738,38946.0,1.145,83.5,0.440466,16.07,3497.0,4.92,-0.2,0.339,0.334,12.8
1.0,0.938466959,1.3015,217.4,0.054,54.4,0.013337,1.58,5886.0,4.439,-0.1,0.9435,0.989,1.333
1.0,3.217518511,2.11481,14319.4,0.638,1287.4,0.115425,11.38,5865.0,4.495,-0.2,0.91895,0.903,1.7585
1.0,4.66271902,2.757,1630.6,0.485,28.2,0.037636,3.86,5729.0,4.514,0.21,1.051,0.939,1.787
1.0,11.8150174,2.834,1003.0,0.875,10.5,0.033946,3.48,5729.0,4.514,0.21,1.051,0.939,1.787
1.0,7.834433676,2.89,2018.1,0.714,246.6,0.04418,3.47,4920.0,4.597,0.07,0.822,0.743,2.917
1.0,3.005156911,2.0747,691.6,0.844,115.1,0.027938,2.2,4920.0,4.597,0.07,0.822,0.743,2.917
1.0,33.3856176,5.0361,553.2,0.562,37.1,0.022235,2.48,5833.0,4.407,-0.04,0.974,1.022,1.283
0.0,8.48039789,6.249,259.7,0.486,22.7,0.014903,1.71,5401.0,4.364,0.3,0.93,1.05,1.131
0.0,1.333395306,1.188,114.5,0.151,11.5,0.009657,0.86,5199.0,4.527,-0.04,0.807,0.811,2.132
1.0,7.71467686,4.5871,233.9,0.899,33.3,0.016382,4.65,6907.0,4.238,0.0,1.5542,1.462,0.392
1.0,4.4444826,3.686,163.0,0.941,18.0,0.01451,1.71,6214.0,4.45,-0.1,1.11415,1.033,1.334
0.0,21.3781146,19.359,556.1,0.906,35.4,0.025739,3.18,6218.0,4.417,0.21,1.2265,1.131,1.1585
1.0,29.5422566,13.902,879.9,0.959,39.5,0.035889,3.15,5510.0,4.571,-0.16,0.876,0.808,2.3645
1.0,144.551628,16.599,1035.2,0.887,27.1,0.034847,3.06,5510.0,4.571,-0.16,0.876,0.808,2.3645
1.0,8.04727721,5.159,486.0,0.937,36.1,0.025096,2.33,5836.0,4.553,-0.24,0.9385,0.849,2.167
1.0,5.87063416,2.5736,505.6,0.642,23.2,0.021514,1.44,4166.0,4.66,-0.06,0.6225,0.611,3.8435
1.0,15.358767771,4.1223,14638.1,0.487,812.6,0.112441,10.89,5422.0,4.484,0.02,0.874,0.887,1.766
1.0,29.5390897,4.139,403.3,0.213,18.8,0.018587,2.51,6572.0,4.365,0.07,1.304,1.238,0.90375
0.0,0.94773253,1.7645,11306.0,1.186,103.9,0.328908,45.58,6302.0,4.183,-0.7,0.895,1.269,0.6164
0.0,0.784031658,0.7773,352.2,0.102,28.2,0.017196,1.55,5435.0,4.578,0.07,0.9405,0.824,2.3435
1.0,13.07141889,3.0946,251.1,0.751,32.0,0.015742,2.47,6122.0,4.173,0.02,1.123,1.439,0.531
0.0,0.692015479,1.1315,4518.1,1.267,163.4,0.355752,19.31,3752.0,4.747,-0.08,0.5065,0.497,5.774
0.0,17.0421346,7.507,3616.7,0.784,108.9,0.060851,5.14,5366.0,4.592,-0.16,0.855,0.773,2.607
0.0,7.94671044,2.8419,6084.4,1.255,165.3,0.357845,27.43,4859.0,4.626,-0.04,0.779,0.702,3.066
0.0,3.74781242,5.241,5367.0,1.258,44.8,0.348356,38.04,5780.0,4.438,0.0,0.972,1.0,1.4355
1.0,3.989544192,1.591,190.0,0.085,26.2,0.012443,0.93,5229.0,4.641,-0.38,0.768,0.693,3.289
1.0,17.9776037,4.605,213.9,0.721,23.3,0.014377,1.58,6305.0,4.458,-0.26,1.066,1.011,1.4635
1.0,11.8693144,4.653,101.9,0.73,13.9,0.009947,1.09,6305.0,4.458,-0.26,1.066,1.011,1.4635
1.0,12.98494603,3.4497,257.2,0.046,38.4,0.01467,1.64,5948.0,4.384,-0.26,0.93,1.025,1.215
0.0,7.300735516,5.78725,13051.7,0.446,1640.0,0.107197,13.32,6428.0,4.394,-0.1,1.1647,1.138,1.0885
1.0,19.17893976,5.144,752.8,0.004,34.3,0.024928,2.4,5767.0,4.538,-0.06,0.979,0.881,2.017
1.0,6.99130452,2.1568,555.4,0.74,36.3,0.023477,1.95,4847.0,4.606,0.34,0.8571,0.761,2.6950000000000003
1.0,3.517494725,1.5639,532.8,0.742,52.6,0.023021,1.42,4132.0,4.699,-0.3,0.572,0.558,4.5655
1.0,6.93365167,4.608,119.6,0.904,20.1,0.011969,1.7,5861.0,4.212,0.0,1.01,1.304,0.6411
1.0,61.0373591,8.378,437.5,0.071,40.2,0.019179,3.38,6372.0,4.419,-0.2,1.1325,1.102,0.9699
1.0,33.8677783,3.72,894.8,0.787,23.8,0.030574,2.31,4564.0,4.593,-0.06,0.683,0.691,2.915
0.0,1064.2680956,11.5521,22771.7,0.447,1171.2,0.141743,33.63,6340.0,3.833,-0.46,1.174,2.173,0.161
0.0,2.113202658,3.5234,2104.8,3.178,97.2,2.216856,207.71,5482.0,4.502,-0.12,0.853,0.858,1.903
0.0,1.157808038,3.6705,866.7,1.203,78.8,0.236655,22.9,5566.0,4.532,0.12,0.975,0.886,1.975
0.0,6.14281498,4.624,122.0,0.67,36.0,0.010721,1.82,6495.0,4.381,-0.14,1.1835,1.163,0.75195
1.0,5.69919592,2.3906,159.4,0.007,35.3,0.011409,1.16,5646.0,4.493,0.12,0.986,0.932,1.716
1.0,18.11473813,5.2706,241.5,0.896,51.3,0.016794,2.49,6109.0,4.247,0.14,1.194,1.36,0.6691
1.0,6.24145791,3.0998,163.7,0.029,30.8,0.011618,1.6,6334.0,4.416,-0.2,1.0259,1.1,1.04565
1.0,20.4222447,6.22,189.3,0.059,34.7,0.012581,1.78,6119.0,4.274,0.1,1.157,1.299,0.7444
1.0,8.72585478,4.473,446.7,0.911,37.7,0.023183,2.86,6036.0,4.326,-0.18,0.987,1.131,0.9621
1.0,12.88291395,5.676,460.5,0.962,33.6,0.025515,3.15,6036.0,4.326,-0.18,0.987,1.131,0.9621
1.0,27.4345973,5.038,472.6,0.603,25.3,0.020758,2.56,6036.0,4.326,-0.18,0.987,1.131,0.9621
1.0,4.22453631,3.128,159.1,0.823,16.7,0.012939,1.6,6036.0,4.326,-0.18,0.987,1.131,0.9621
1.0,44.5520266,6.0,362.1,0.689,16.7,0.018527,2.29,6036.0,4.326,-0.18,0.987,1.131,0.9621
1.0,52.069002,3.0089,558.3,0.275,25.6,0.021433,2.92,5693.0,4.56,-0.2,0.944,0.849,1.5683
1.0,2.418406841,2.0744,665.4,0.018,69.1,0.023206,2.25,5422.0,4.484,0.02,0.874,0.887,1.766
0.0,5.0825188,3.328,105.0,0.522,17.1,0.009622,0.88,5709.0,4.561,-0.18,0.92515,0.837,2.232
1.0,9.11500269,4.558,268.3,0.675,21.7,0.015881,1.78,5962.0,4.431,0.0,1.039,1.028,1.348
0.0,8.48031942,7.297,1426.7,0.918,92.8,0.041943,4.54,5951.0,4.439,-0.14,0.983,0.991,1.423
1.0,13.7223682,5.1231,571.1,0.009,97.9,0.021681,2.23,5637.0,4.399,-0.3,0.813,0.943,1.365
0.0,3.582076914,4.4228,1534.4,0.966,138.4,0.049191,5.33,6109.0,4.422,-0.36,0.95,0.993,1.366
1.0,15.43400996,4.2572,1785.9,0.707,59.7,0.04136,4.3,5900.0,4.509,0.07,1.065,0.951,1.745
0.0,1.780984316,2.173,590.9,0.782,46.0,0.024527,2.33,5730.0,4.545,-0.06,0.9685,0.87,2.0645
1.0,7.63846084,3.957,71.7,0.405,16.6,0.007869,1.12,6119.0,4.274,0.1,1.157,1.299,0.7444
1.0,70.6981724,6.632,357.7,0.026,37.7,0.017221,1.63,5811.0,4.536,-0.2,0.94,0.866,2.039
1.0,3.74443645,2.9191,73.3,0.169,25.4,0.007798,1.1,5876.0,4.269,0.24,1.132,1.293,0.7384
0.0,10.581581895,6.66929,112642.0,0.202,1241.4,0.310843,53.19,6168.0,4.074,-0.24,1.061,1.567,0.3885
0.0,2.819453322,4.4127,71867.0,0.532,202.0,0.254092,29.8,5767.0,4.33,-0.16,0.9,1.074,1.024
1.0,2.35574505,1.796,266.9,0.5,17.0,0.015115,1.34,4936.0,4.536,-0.08,0.739,0.767,2.302
1.0,19.65639342,3.226,843.2,0.955,25.5,0.035083,2.83,5284.0,4.613,-0.24,0.8225,0.74,2.8575
0.0,62.81584402,2.6901,1688.4,1.31,54.6,0.353656,57.62,6340.0,4.234,0.48,1.376,1.482,0.5892
1.0,70.468171,6.653,922.4,0.031,45.0,0.027996,3.46,6458.0,4.396,-0.14,1.16,1.131,1.1135000000000002
0.0,56.86716792,4.23,421.1,0.537,23.0,0.021076,2.39,3554.0,4.91,-0.2,0.3525,0.359,12.995
1.0,3.93246069,2.1763,455.5,0.416,30.6,0.019407,1.65,4841.0,4.533,0.1,0.756,0.779,2.249
1.0,0.921030497,2.6077,101.5,0.025,27.0,0.009158,1.62,5821.0,4.492,-0.2,0.93765,0.915,1.1609
1.0,5.960400011,2.8617,828.3,0.8,126.1,0.029409,2.85,5418.0,4.534,0.28,0.978,0.886,1.98
1.0,85.3514875,6.7504,4674.7,0.052,142.8,0.06161,6.31,5635.0,4.569,-0.2,0.921,0.83,2.0105
1.0,69.72646639,3.7177,4491.2,0.019,300.7,0.061648,11.65,6430.0,4.107,0.2,1.398,1.731,0.4842999999999999
1.0,1.609321941,1.6067,728.5,0.016,35.3,0.023817,1.57,4224.0,4.663,-0.2,0.6085,0.602,3.9225
1.0,9.51220046,2.9497,1169.4,0.133,31.9,0.030147,1.99,4224.0,4.663,-0.2,0.6085,0.602,3.9225
1.0,4.72941177,2.234,434.3,0.236,14.6,0.018507,1.22,4224.0,4.663,-0.2,0.6085,0.602,3.9225
1.0,4.887803076,2.36255,4315.8,0.054,862.3,0.057823,4.82,4778.0,4.59,0.32,0.8294999999999999,0.765,2.6185
1.0,4.437962934,4.69813,16387.6,0.069,3535.6,0.116814,18.05,5953.0,4.175,0.08,1.093,1.415,0.543
1.0,20.74028645,10.3939,1023.3,0.431,155.3,0.029861,4.24,6218.0,4.264,0.0,1.1245,1.299,0.7261
0.0,1.207852845,3.5802,49720.0,1.113,205.9,0.443443,38.59,5601.0,4.533,-0.44,0.791,0.797,2.199
0.0,2.379282197,3.1729,48434.0,0.003,538.0,0.20283,25.74,6392.0,4.399,0.07,1.232,1.162,1.107
0.0,26.0692512,7.487,831.5,1.206,59.7,0.237548,23.61,5585.0,4.409,-0.38,0.773,0.91,1.447
1.0,9.69501146,2.75,515.2,0.293,18.3,0.020883,2.08,5896.0,4.516,-0.1,1.0,0.914,1.846
1.0,15.3825394,3.815,550.5,0.015,18.4,0.021393,2.14,5896.0,4.516,-0.1,1.0,0.914,1.846
0.0,1.818939148,1.644,331.2,0.56,39.3,0.017318,1.82,6153.0,4.487,-0.22,1.036,0.962,1.641
1.0,40.1097817,5.2096,732.0,0.016,40.3,0.024334,3.11,5960.0,4.513,-0.2,0.95345,0.928,1.33415
1.0,2.46106962,2.184,84.2,0.575,18.0,0.008661,0.84,5418.0,4.534,0.28,0.978,0.886,1.98
0.0,3.403743926,1.5017,815.9,1.075,59.5,0.115663,10.77,5596.0,4.536,-0.1,0.9074,0.851,2.0655
1.0,8.03753796,2.9118,286.5,0.821,31.1,0.017584,1.54,5044.0,4.511,-0.02,0.764,0.804,2.071
0.0,2.43902575,1.1598,82.5,0.483,20.5,0.008574,2.61,7287.0,4.067,0.18,1.6698499999999998,1.918,0.23705
1.0,56.3587987,6.927,2559.6,0.906,44.4,0.056204,5.04,5446.0,4.525,-0.2,0.824,0.821,2.093
1.0,242.467406,12.808,340.3,0.173,23.2,0.016782,1.73,5637.0,4.399,-0.3,0.813,0.943,1.365
1.0,76.13622222,7.9393,2949.5,0.044,339.4,0.049061,4.78,5591.0,4.494,-0.06,0.904,0.892,1.795
0.0,4.9883872,9.142,638.2,0.939,52.9,0.028768,2.59,5819.0,4.565,-0.32,0.91,0.833,2.2615
0.0,2.586878667,6.1614,25480.0,0.651,261.3,0.154998,19.84,6812.0,4.343,-0.54,1.103,1.172,0.9649
0.0,3.964333304,4.7136,25886.2,0.094,408.5,0.14653,37.09,6106.0,4.485,-0.2,1.1355,0.981,0.92915
0.0,1.525924389,3.15998,24627.2,1.217,423.9,0.430772,49.86,6190.0,4.427,-0.06,1.0875,1.059,1.2879999999999998
0.0,5.910371418,3.88962,17219.2,0.065,990.3,0.120663,12.62,6200.0,4.488,-0.28,1.029,0.958,1.65
1.0,5.92365747,2.6302,406.5,0.045,26.4,0.018295,0.99,3883.0,4.762,-0.28,0.518,0.496,5.992
1.0,105.3582299,3.81,1210.2,0.75,22.6,0.034493,1.87,3883.0,4.762,-0.28,0.518,0.496,5.992
1.0,3.24325988,3.03318,16450.9,0.117,1586.2,0.116687,12.91,6087.0,4.455,0.0,1.063,1.013,1.4055
1.0,56.4758069,5.961,1091.8,0.862,70.0,0.035104,3.22,5795.0,4.528,-0.2,0.8952,0.853,2.152
1.0,92.8747294,7.474,658.8,0.917,37.9,0.028851,2.64,5795.0,4.528,-0.2,0.8952,0.853,2.152
1.0,1.538180949,1.2635,841.0,0.932,47.7,0.033564,1.0,3364.0,4.978,-0.06,0.26,0.274,17.85
1.0,10.4188915,3.0069,670.0,0.856,42.1,0.027287,3.17,5692.0,4.36,0.04,0.946,1.064,1.106
1.0,20.4998763,6.501,437.8,0.943,21.1,0.023842,2.8,6238.0,4.428,-0.08,1.108,1.076,1.254
1.0,1.921437488,1.9046,278.7,0.919,56.7,0.019017,1.77,5238.0,4.472,-0.08,0.784,0.851,1.791
1.0,96.109323,9.877,982.3,0.948,28.7,0.036533,4.01,5792.0,4.375,-0.26,0.875,1.005,1.214
1.0,20.38174802,3.7922,1597.1,0.295,46.8,0.035772,3.16,5098.0,4.621,-0.2,0.7818,0.714,2.7745
1.0,5.101375725,2.595,894.6,0.027,55.1,0.027246,2.84,5869.0,4.479,-0.04,1.001,0.954,1.623
0.0,17.7940049,4.091,879.4,3.72,27.7,2.74095,312.48,6258.0,4.449,-0.151,1.093,1.031,1.3784999999999998
0.0,3.47021401,2.289,1105.2,0.076,8.3,0.029549,2.4,4922.0,4.555,-0.12,0.726,0.744,2.479
0.0,2.139325409,2.8056,6897.8,1.019,164.4,0.159601,11.61,4770.0,4.642,-0.24,0.7104999999999999,0.666,3.3735
1.0,572.376632,24.42,1743.4,0.712,78.6,0.040914,5.8,6218.0,4.264,0.0,1.1245,1.299,0.7261
0.0,2.233799622,3.04,2658.5,1.249,228.9,0.309919,28.63,5735.0,4.555,-0.16,0.9395,0.848,2.1525
0.0,31.13862664,5.2482,11427.0,0.889,163.7,0.117961,12.88,5919.0,4.485,0.21,1.114,1.0,1.57
1.0,13.93068791,2.312,186.5,0.912,14.9,0.015266,1.4,5795.0,4.528,-0.2,0.8952,0.853,2.152
1.0,20.4074846,8.839,363.4,0.986,24.5,0.027361,2.9,5823.0,4.472,0.06,1.02,0.972,1.566
0.0,12.36564669,3.644,388.4,1.22,22.8,0.23938,24.89,6075.0,4.495,-0.16,1.033,0.952,1.689
1.0,10.35078415,6.253,273.1,0.79,36.5,0.016746,1.97,5727.0,4.549,-0.14,0.9335,0.854,1.606
1.0,62.9224936,11.64,417.8,0.928,28.7,0.023333,2.75,5727.0,4.549,-0.14,0.9335,0.854,1.606
1.0,38.6520796,5.607,566.5,0.038,24.8,0.021372,2.07,5422.0,4.484,0.02,0.874,0.887,1.766
1.0,14.20442616,3.898,800.6,0.011,26.7,0.025721,1.9,5350.0,4.647,-0.56,0.74915,0.678,3.2960000000000003
1.0,55.673582,3.778,765.1,0.274,22.7,0.02478,2.19,5003.0,4.53,0.14,0.8295,0.808,1.812
1.0,6.82778157,2.3726,545.8,0.336,32.2,0.02144,1.34,4198.0,4.689,-0.32,0.582,0.572,4.376
0.0,0.687895191,2.4233,462.5,0.018,60.9,0.019013,1.35,4478.0,4.615,-0.22,0.637,0.651,3.257
1.0,127.2824442,7.1545,8088.6,0.827,148.1,0.093207,12.04,5733.0,4.281,0.06,0.974,1.183,0.8289
1.0,10.06083238,4.5718,460.2,0.672,86.4,0.020765,2.58,5705.0,4.297,0.0,0.939,1.14,0.8926
1.0,30.1837021,5.879,974.9,0.011,37.9,0.028292,3.65,5733.0,4.281,0.06,0.974,1.183,0.8289
0.0,2.92928244,6.794,268.6,1.14,39.2,0.156318,38.42,6645.0,4.266,-0.5,1.1602,1.368,0.4629
1.0,52.75878505,6.6517,5805.8,0.344,265.4,0.070522,8.76,6228.0,4.413,0.21,1.223,1.137,1.1455000000000002
0.0,1.332564478,6.0325,1071.5,1.248,119.6,0.282065,27.04,5995.0,4.536,-0.3,0.964,0.878,2.009
0.0,41.0772969,5.525,1216.8,0.03,28.8,0.03173,3.25,5665.0,4.381,-0.44,0.773,0.938,1.319
0.0,135.9121619,5.628,10188.0,1.256,99.5,0.383715,40.18,6141.0,4.462,-0.3,0.982,0.969,1.545
1.0,42.4729078,7.253,334.0,0.361,22.8,0.016741,2.03,5998.0,4.434,-0.14,0.9785,1.01,1.208
1.0,15.17026921,4.3311,224.8,0.917,45.4,0.016517,2.47,6297.0,4.292,0.14,1.247,1.323,0.7238
1.0,39.4576228,9.557,244.8,0.967,41.6,0.018714,2.8,6297.0,4.292,0.14,1.247,1.323,0.7238
1.0,17.8159689,3.6765,776.8,0.911,22.5,0.030625,3.12,5964.0,4.484,-0.22,0.968,0.933,1.681
1.0,36.5157639,3.6577,861.3,0.787,34.7,0.029932,2.55,4869.0,4.54,0.0,0.74895,0.773,2.288
1.0,14.07969236,1.375,169.5,0.544,26.2,0.012317,2.08,5568.0,4.503,-0.04,0.9995,0.883,1.1347
1.0,16.54081386,2.5996,370.0,0.688,32.8,0.018716,1.57,5067.0,4.572,0.0,0.805,0.769,2.491
1.0,3.609313059,1.7752,1375.1,0.408,35.0,0.034342,3.26,5668.0,4.545,-0.02,0.963,0.868,2.073
1.0,1.93155546,1.614,504.9,0.861,8.6,0.023982,2.25,5642.0,4.31,-0.2,0.866,1.05,1.5677500000000002
1.0,8.41100305,2.4553,755.6,0.905,27.6,0.030498,1.8,3897.0,4.718,-0.06,0.552,0.539,4.977
1.0,13.52252364,3.987,690.6,0.216,22.4,0.02369,2.11,5338.0,4.557,0.0,0.875,0.816,2.271
1.0,134.2520474,9.0636,832.1,0.001,57.2,0.026201,3.43,5818.0,4.276,0.02,0.991,1.2,0.8082
1.0,3.268695042,3.45188,10091.4,0.065,1429.9,0.091563,16.91,6377.0,4.395,0.07,1.201,1.171,0.7139500000000001
1.0,99.7468804,6.804,1287.0,0.828,45.6,0.037015,3.94,5620.0,4.363,-0.32,0.797,0.974,1.217
0.0,22.84156293,2.5997,2940.7,1.267,47.6,0.332581,30.0,5381.0,4.538,-0.06,0.8593500000000001,0.822,2.164
1.0,11.720123999,3.0039,9763.3,0.623,707.3,0.094404,7.94,5215.0,4.564,-0.16,0.792,0.77,2.448
1.0,4.33643506,4.1445,108.5,0.641,48.0,0.010024,1.75,6169.0,4.133,0.04,1.2405,1.557,0.44335
1.0,15.95541913,3.9851,762.6,0.314,39.0,0.024767,2.18,5086.0,4.608,-0.1,0.8005,0.743,2.4645
1.0,8.25980352,2.928,298.4,0.161,18.3,0.015322,1.35,5086.0,4.608,-0.1,0.8005,0.743,2.4645
1.0,62.5613879,5.907,1372.6,0.842,35.0,0.038618,3.54,5662.0,4.56,-0.14,0.9312,0.84,2.208
1.0,8.96847034,4.4073,234.3,0.558,38.2,0.014445,2.17,5808.0,4.185,0.14,1.054,1.374,0.5727
1.0,1.907810683,1.8707,120.5,0.41,40.9,0.010107,0.91,5435.0,4.578,0.07,0.937,0.824,2.358
0.0,48.118812545,5.27958,69850.7,1.079,2145.1,0.474443,45.18,6003.0,4.536,-0.34,0.952,0.872,2.023
1.0,2.514628496,1.6239,228.4,0.247,33.3,0.013835,1.27,5662.0,4.56,-0.14,0.9312,0.84,2.208
1.0,8.025118521,5.3694,3120.4,0.454,373.0,0.052128,7.79,6002.0,4.196,0.0,1.073,1.369,0.5889
1.0,5.79529495,2.272,334.3,0.714,14.8,0.01791,1.05,3897.0,4.718,-0.06,0.552,0.539,4.977
1.0,73.7578875,2.69,1836.9,0.714,20.2,0.042132,4.28,5029.0,4.429,0.48,0.847,0.93,1.485
1.0,8.30537702,3.751,365.6,0.489,28.5,0.017763,1.69,5435.0,4.495,-0.02,0.87,0.873,1.84
1.0,13.22714056,3.2861,812.0,0.013,51.8,0.025421,2.22,5180.0,4.548,0.0,0.825,0.8,2.267
1.0,51.8098276,6.343,1025.4,0.273,56.8,0.028842,2.6,5191.0,4.53,0.08,0.844,0.826,2.106
1.0,4.38536428,2.5126,198.5,0.335,25.9,0.012779,1.15,5191.0,4.53,0.08,0.844,0.826,2.106
1.0,34.205785079,5.1691,183.2,0.319,11.6,0.012235,1.1,5191.0,4.53,0.08,0.844,0.826,2.106
1.0,13.97945055,1.2325,356.1,0.924,17.1,0.021836,1.97,5191.0,4.53,0.08,0.844,0.826,2.106
1.0,3.554856338,2.1004,232.9,0.331,40.8,0.014177,1.29,6068.0,4.565,-0.5,0.92875,0.831,2.286
1.0,5.28790754,8.5274,343.9,0.474,90.6,0.017041,7.1,4994.0,3.428,0.04,1.42575,3.818,0.0365049999999999
1.0,8.45746636,2.2906,1320.3,0.209,21.8,0.03274,1.87,4347.0,4.73,-0.84,0.536,0.524,5.300000000000001
1.0,17.28116957,2.829,1562.8,0.206,20.3,0.035589,2.04,4347.0,4.73,-0.84,0.536,0.524,5.300000000000001
1.0,32.1340014,2.691,1262.0,0.256,11.8,0.032079,1.84,4347.0,4.73,-0.84,0.536,0.524,5.300000000000001
1.0,59.7711433,4.843,574.5,0.899,38.5,0.025906,3.17,6214.0,4.382,-0.02,1.101,1.122,1.1
1.0,4.417692516,2.323,279.2,0.971,35.1,0.021644,1.57,4911.0,4.599,-0.22,0.71165,0.701,3.0415
1.0,10.08744556,2.9884,568.1,0.921,39.9,0.026351,3.15,6310.0,4.417,-0.06,1.178,1.095,1.1945
1.0,16.34355902,5.474,829.4,0.716,34.0,0.02826,3.26,5642.0,4.564,-0.18,0.9315,0.831,1.7525
1.0,21.96401646,2.7509,693.4,0.483,26.9,0.0246,2.57,5774.0,4.447,-0.1,0.937,0.958,1.503
1.0,125.602323,7.105,925.7,0.065,23.3,0.027646,2.89,5774.0,4.447,-0.1,0.937,0.958,1.503
1.0,12.51353325,4.301,430.8,0.596,30.0,0.019678,1.88,5435.0,4.495,-0.02,0.87,0.873,1.84
1.0,17.9134215,4.364,197.8,0.832,11.4,0.014619,1.39,5435.0,4.495,-0.02,0.87,0.873,1.84
1.0,25.2149143,5.76,174.1,0.599,9.9,0.012512,1.19,5435.0,4.495,-0.02,0.87,0.873,1.84
1.0,5.42586901,2.5342,259.0,0.1,26.1,0.01453,1.48,5597.0,4.561,-0.14,0.9446,0.827,1.9785
1.0,19.58561177,1.755,532.9,0.964,27.1,0.028415,3.09,5618.0,4.401,0.0,0.911,0.996,1.298
1.0,4.544436472,1.8141,879.3,0.731,42.5,0.029367,3.0,5747.0,4.404,-0.18,0.8921,0.982,1.4489999999999998
1.0,12.76220558,2.0688,653.8,0.955,17.4,0.03105,3.18,5747.0,4.404,-0.18,0.8921,0.982,1.4489999999999998
1.0,38.7149617,3.441,694.8,0.691,16.2,0.025654,2.62,5747.0,4.404,-0.18,0.8921,0.982,1.4489999999999998
0.0,8.78458274,6.459,210.8,0.681,25.9,0.014093,2.6,6377.0,4.395,0.07,1.201,1.171,0.7139500000000001
1.0,3.69298623,1.7744,763.3,0.775,33.9,0.027871,1.74,4402.0,4.682,-0.58,0.57165,0.577,4.246
1.0,5.334082429,6.2226,4676.5,0.045,653.4,0.062872,13.08,6057.0,4.331,-0.12,1.1910500000000002,1.144,0.66
1.0,6.4980147,2.4384,190.9,0.92,41.2,0.015491,1.87,5727.0,4.328,0.0,0.946,1.104,0.989
1.0,19.76169247,3.9097,392.5,0.924,35.3,0.021935,2.81,6327.0,4.327,-0.14,1.064,1.175,0.925
1.0,5.18498961,2.1397,430.1,0.021,36.4,0.018775,1.15,4325.0,4.68,-0.64,0.547,0.56,4.387
1.0,85.6542476,6.866,476.0,0.012,36.6,0.019774,3.56,6074.0,4.471,-0.06,1.0741,0.998,0.96735
1.0,19.32945602,3.794,935.5,0.009,26.8,0.027084,2.26,5023.0,4.604,0.21,0.8705,0.763,2.6755
1.0,3.290114076,1.5151,645.3,0.203,30.3,0.02297,1.49,4484.0,4.654,-0.56,0.58,0.594,3.905
0.0,2.086075752,2.2647,3657.8,0.914,102.2,0.066543,10.3,6131.0,4.423,-0.74,0.8491,1.061,0.9479
